,lat,lon,minutes_remaining,period,playoffs,shot_distance,shot_made_flag
19578,33.7763,-118.1978,9,3,0,27,1.0
19579,33.7843,-118.1808,8,3,0,27,0.0
19589,33.7953,-118.2308,3,1,0,25,1.0
19592,34.0383,-118.4978,0,1,0,22,0.0
19593,33.8203,-118.3838,2,2,0,25,0.0
19595,34.0443,-118.0418,2,3,0,22,0.0
19602,33.7953,-118.2408,11,1,0,25,0.0
19607,33.8573,-118.4268,9,2,0,24,1.0
19608,33.8023,-118.2168,8,2,0,24,1.0
19609,33.7923,-118.2678,8,2,0,25,0.0
19611,33.8023,-118.1928,3,2,0,25,0.0
19614,33.9913,-118.5048,2,3,0,24,1.0
19615,33.8913,-118.0718,1,3,0,25,1.0
19616,33.8463,-118.1258,1,3,0,24,1.0
19619,33.7813,-118.2578,4,4,0,26,0.0
19629,33.8713,-118.4678,2,2,0,26,1.0
19630,33.8603,-118.4488,1,2,0,25,0.0
19637,33.8463,-118.4278,6,4,0,25,1.0
19639,33.8573,-118.1038,4,4,0,25,0.0
19644,33.8003,-118.3158,0,4,0,24,0.0
19654,33.7873,-118.2848,0,2,0,25,1.0
19655,33.8903,-118.0778,8,3,0,24,0.0
19657,33.8503,-118.0998,10,1,0,25,0.0
19660,33.7843,-118.2938,1,1,0,26,1.0
19663,33.8313,-118.1348,6,2,0,25,0.0
19670,33.7813,-118.0908,0,2,0,31,0.0
19675,33.8463,-118.4218,0,3,0,24,1.0
19676,33.8393,-118.4168,0,3,0,25,0.0
19678,33.8253,-118.1458,7,4,0,25,1.0
19679,33.8353,-118.4298,6,4,0,26,0.0
19681,33.8663,-118.4488,5,4,0,25,0.0
19683,33.9173,-118.0608,0,4,0,24,1.0
19687,33.7783,-118.4028,7,2,0,29,0.0
19696,33.8053,-118.4028,8,3,0,27,0.0
19699,33.8253,-118.4088,5,1,0,25,0.0
19705,33.7793,-118.3288,0,1,0,27,0.0
19728,33.8093,-118.3488,10,1,0,24,0.0
19736,33.8993,-118.0688,0,1,0,24,0.0
19740,33.9973,-118.5018,3,2,0,23,0.0
19745,34.0503,-118.5048,5,3,0,23,0.0
19748,33.8493,-118.1178,1,3,0,24,0.0
19755,33.7953,-118.3748,0,4,0,27,1.0
19756,33.8203,-118.1158,0,4,0,27,0.0
19764,33.9973,-118.0448,2,2,0,22,0.0
19772,33.8713,-118.0968,4,4,0,24,1.0
19773,33.8613,-118.1148,3,4,0,23,0.0
19775,33.8653,-118.4378,9,1,0,24,1.0
19788,33.8903,-118.4598,2,3,0,24,1.0
19792,33.8463,-118.1258,5,4,0,24,0.0
19797,34.0433,-118.4988,0,4,0,22,1.0
19799,33.9153,-118.0468,9,1,0,25,1.0
19801,33.8463,-118.4198,4,1,0,24,0.0
19810,33.9623,-118.0358,9,3,0,24,1.0
19811,33.9073,-118.0498,7,3,0,25,0.0
19812,33.9503,-118.0288,5,3,0,25,1.0
19815,33.8283,-118.4058,11,4,0,25,1.0
19817,33.8243,-118.4688,7,4,0,29,0.0
19821,33.7733,-118.2748,0,4,0,27,0.0
19835,33.9473,-118.0308,6,3,0,25,0.0
19840,33.8283,-118.3888,11,4,0,24,1.0
19844,33.8353,-118.1178,4,4,0,25,0.0
19847,34.0253,-118.5118,0,4,0,24,1.0
19848,33.8523,-118.4438,0,4,0,25,0.0
19851,33.7923,-118.2568,7,1,0,25,1.0
19853,33.8663,-118.0928,3,1,0,25,1.0
19854,33.8443,-118.1078,2,1,0,25,0.0
19857,33.8743,-118.0528,7,2,0,27,0.0
19859,33.8063,-118.3428,1,2,0,24,0.0
19864,33.8663,-118.4358,2,3,0,24,0.0
19866,33.8083,-118.1818,0,3,0,25,1.0
19869,34.0793,-118.4988,4,4,0,23,1.0
19870,33.7893,-118.3238,3,4,0,26,0.0
19873,33.8173,-118.1478,0,4,0,25,0.0
19874,34.0293,-118.0398,10,1,0,23,0.0
19875,33.8903,-118.4548,9,1,0,24,0.0
19882,33.8503,-118.0998,2,1,0,25,0.0
19884,34.0663,-118.0368,3,2,0,23,0.0
19889,34.0493,-118.0398,5,3,0,23,0.0
19898,33.8393,-118.1268,5,4,0,24,0.0
19899,33.7953,-118.1748,2,4,0,26,0.0
19906,33.9093,-118.0628,5,1,0,24,1.0
19908,34.0493,-118.5088,2,1,0,23,0.0
19917,34.0773,-118.0398,0,3,0,23,0.0
19922,33.9963,-118.0358,4,4,0,23,0.0
19923,33.8283,-118.4058,3,4,0,25,1.0
19925,33.9393,-118.0498,7,1,0,24,1.0
19936,33.8193,-118.1508,2,3,0,25,0.0
19938,33.8743,-118.4548,10,4,0,25,0.0
19941,34.0443,-118.4988,5,4,0,22,1.0
19953,33.8543,-118.4468,2,1,0,25,0.0
19960,33.8663,-118.0748,4,2,0,26,1.0
19962,33.9123,-118.0478,1,2,0,25,0.0
19974,33.8463,-118.4498,2,3,0,26,0.0
19978,33.8683,-118.0668,6,4,0,26,0.0
19979,33.8613,-118.4388,4,4,0,24,1.0
19980,33.8253,-118.1158,2,4,0,26,0.0
19989,33.7753,-118.2698,10,1,0,26,0.0
20001,33.8493,-118.0958,4,3,0,26,1.0
20005,33.8523,-118.0908,0,3,0,26,0.0
20007,33.9613,-118.5068,11,4,0,25,0.0
20012,34.0553,-118.0398,2,4,0,23,0.0
20016,33.8843,-118.0738,1,1,0,25,0.0
20019,33.8723,-118.0958,6,2,0,24,0.0
20023,34.0143,-118.4958,0,2,0,22,0.0
20030,33.7983,-118.2188,2,3,0,25,1.0
20032,33.9703,-118.4928,0,3,0,23,0.0
20036,33.8903,-118.0768,0,4,0,24,1.0
20042,33.8463,-118.1178,5,1,0,24,1.0
20043,33.9233,-118.0548,4,1,0,24,0.0
20050,33.8463,-118.1188,7,3,0,24,0.0
20052,33.7943,-118.2548,3,3,0,25,0.0
20054,33.8053,-118.1778,0,3,0,25,0.0
20057,33.8273,-118.1648,9,1,0,24,0.0
20063,33.8603,-118.1148,5,2,0,24,0.0
20079,33.8273,-118.1588,3,4,0,24,0.0
20082,33.8113,-118.3808,1,4,0,25,1.0
20083,33.7843,-118.1858,0,4,0,27,0.0
20092,33.8063,-118.1838,3,2,0,25,1.0
20093,33.7813,-118.3708,1,2,0,28,0.0
20096,33.8363,-118.1068,5,3,0,26,0.0
20100,33.8333,-118.0778,10,4,0,28,0.0
20106,33.7873,-118.3788,0,4,0,27,0.0
20108,33.7673,-118.3238,0,4,0,28,0.0
20115,33.8313,-118.1508,9,3,0,24,1.0
20121,33.8283,-118.4078,4,3,0,25,0.0
20123,33.7953,-118.3668,9,4,0,26,0.0
20132,33.9213,-118.4878,0,4,0,25,1.0
20145,33.8173,-118.3628,2,3,0,24,0.0
20147,33.8693,-118.0958,0,3,0,24,1.0
20148,33.8453,-118.4278,3,2,0,25,0.0
20149,33.7943,-118.2328,11,4,0,25,1.0
20150,33.8933,-118.4848,11,4,0,26,0.0
20152,33.9833,-118.5048,8,4,0,24,0.0
20154,33.8313,-118.4138,6,4,0,25,0.0
20157,33.8713,-118.0828,11,1,0,25,0.0
20169,33.8743,-118.0798,5,3,0,25,1.0
20171,33.8933,-118.4598,3,3,0,24,0.0
20175,33.7943,-118.2738,0,3,0,25,0.0
20179,33.8543,-118.1038,0,4,0,25,0.0
20180,33.8843,-118.0768,0,4,0,25,0.0
20181,33.8353,-118.4088,9,1,0,25,0.0
20183,33.8273,-118.1188,3,1,0,26,0.0
20187,33.8443,-118.4308,4,2,0,25,0.0
20196,33.8053,-118.1858,3,3,0,25,1.0
20198,33.8163,-118.1558,0,3,0,25,1.0
20199,33.8853,-118.0688,0,3,0,25,0.0
20200,33.8683,-118.0878,8,4,0,25,0.0
20202,33.8523,-118.4578,6,4,0,26,0.0
20207,33.7973,-118.1948,0,1,0,25,1.0
20210,33.7943,-118.3678,11,3,0,26,0.0
20229,33.9473,-118.5158,1,3,0,26,0.0
20231,34.0543,-118.0388,6,4,0,23,1.0
20233,33.7763,-118.2738,4,4,0,26,1.0
20234,33.7703,-118.2938,3,4,0,27,0.0
20239,33.8083,-118.4408,0,1,0,29,0.0
20248,33.8723,-118.0808,2,3,0,25,0.0
20253,33.8003,-118.3268,8,4,0,25,1.0
20258,33.8223,-118.1188,2,4,0,26,1.0
20259,33.8983,-118.4938,0,4,0,26,0.0
20263,33.8553,-118.1018,5,1,0,25,0.0
20268,34.0133,-118.4938,6,2,0,22,0.0
20273,34.0133,-118.0368,6,3,0,23,0.0
20279,33.7953,-118.2698,0,3,0,24,0.0
20283,34.0353,-118.0398,8,4,0,23,0.0
20284,34.0213,-118.4938,6,4,0,22,1.0
20285,33.8763,-118.4438,6,4,0,24,1.0
20286,33.8003,-118.2678,5,4,0,24,0.0
20288,33.9023,-118.0578,1,4,0,25,1.0
20289,33.8393,-118.1258,0,4,0,25,0.0
20290,33.9703,-118.4958,0,4,0,23,0.0
20296,33.8613,-118.4638,4,2,0,26,0.0
20299,33.7973,-118.2658,1,2,0,24,0.0
20306,33.7873,-118.1888,0,3,0,26,0.0
20310,33.9023,-118.0698,8,4,0,24,0.0
20336,33.8743,-118.4658,4,4,0,25,0.0
20362,33.8243,-118.1538,0,2,0,24,0.0
20363,34.0463,-118.0448,0,2,0,22,0.0
20368,33.7903,-118.1538,0,3,0,27,0.0
20369,33.8383,-118.4358,3,4,0,26,0.0
20375,33.8633,-118.0398,3,2,0,29,0.0
20384,33.9023,-118.4818,2,4,0,25,0.0
20387,33.8903,-118.4708,0,4,0,25,0.0
20391,34.0253,-118.5008,2,1,0,23,1.0
20392,33.8423,-118.1248,1,2,0,24,0.0
20400,33.7593,-118.1898,1,4,0,29,0.0
20405,33.7973,-118.1678,5,2,0,26,0.0
20411,33.9433,-118.0358,6,3,0,25,0.0
20417,33.8473,-118.4328,5,4,0,25,0.0
20435,33.8393,-118.1408,4,3,0,24,0.0
20440,33.9883,-118.0418,0,3,0,23,0.0
20450,33.4803,-118.2748,0,1,0,56,0.0
20462,33.8353,-118.4278,10,3,0,26,0.0
20464,33.8223,-118.1398,8,3,0,25,0.0
20497,33.7763,-118.2698,0,3,0,26,0.0
20498,33.3473,-118.2518,0,3,0,69,0.0
20500,33.8163,-118.3948,2,4,0,26,0.0
20518,33.7903,-118.2118,2,1,0,26,0.0
20521,33.7863,-118.3628,6,2,0,27,0.0
20526,33.8093,-118.1588,4,3,0,25,0.0
20528,33.7973,-118.2058,3,4,0,25,0.0
20531,33.8253,-118.3948,9,1,0,25,0.0
20533,33.8363,-118.4118,8,1,0,25,1.0
20540,33.8173,-118.1758,9,3,0,24,0.0
20553,33.8473,-118.1158,10,1,0,25,1.0
20557,33.8093,-118.1538,6,1,0,26,0.0
20559,33.8803,-118.0808,4,2,0,25,1.0
20569,33.8003,-118.1668,8,4,0,26,1.0
20586,33.6043,-118.0798,0,2,0,47,0.0
20597,33.8273,-118.3978,11,1,0,25,0.0
20606,33.8393,-118.4168,4,2,0,25,0.0
20611,33.9133,-118.0638,0,2,0,24,1.0
20612,33.8903,-118.0808,10,3,0,24,1.0
20613,33.8883,-118.0768,10,3,0,24,1.0
20614,33.8503,-118.1148,9,3,0,24,0.0
20616,33.8773,-118.0928,6,3,0,24,1.0
20625,33.8603,-118.1038,1,1,0,24,1.0
20629,33.8653,-118.4388,0,2,0,24,0.0
20634,34.0243,-118.0418,3,3,0,22,0.0
20638,33.8223,-118.3838,0,3,0,24,1.0
20651,33.8253,-118.1518,6,2,0,24,1.0
20652,33.8633,-118.0998,5,2,0,24,1.0
20657,33.8433,-118.4168,5,3,0,24,1.0
20659,33.8273,-118.4168,4,3,0,26,0.0
20664,33.7973,-118.3948,2,4,0,27,0.0
20665,33.8273,-118.4108,11,1,0,25,0.0
20668,33.9233,-118.4828,1,1,0,24,1.0
20669,34.0353,-118.0358,0,1,0,23,1.0
20670,33.7983,-118.3348,5,2,0,25,0.0
20672,33.7783,-118.1458,2,2,0,29,0.0
20675,33.9913,-118.0438,9,3,0,23,0.0
20681,33.8023,-118.1728,4,4,0,26,1.0
20692,33.8303,-118.4158,0,2,0,25,0.0
20696,33.8283,-118.1348,3,3,0,25,0.0
20702,33.8033,-118.1728,0,4,0,25,0.0
20704,33.8163,-118.1318,0,4,0,26,1.0
20709,33.9213,-118.0588,5,1,0,24,0.0
20713,33.7923,-118.4088,5,2,0,28,0.0
20715,33.8353,-118.4088,1,2,0,25,0.0
20718,33.8773,-118.0938,4,3,0,24,1.0
20725,33.8053,-118.1788,11,1,0,25,0.0
20732,33.8083,-118.1518,7,3,0,26,0.0
20734,33.7843,-118.2748,3,3,0,26,1.0
20735,33.7863,-118.2518,2,3,0,25,0.0
20737,33.8093,-118.1508,7,4,0,26,0.0
20738,33.8303,-118.1208,10,1,0,26,0.0
20762,33.9803,-118.0278,7,4,0,25,1.0
20763,33.8133,-118.1748,5,4,0,24,0.0
20767,34.0103,-118.4928,1,4,0,22,0.0
20769,33.8003,-118.3408,0,4,0,25,1.0
20774,33.8083,-118.3968,3,1,0,26,0.0
20779,34.0633,-118.0398,0,2,0,23,0.0
20791,33.8143,-118.1478,0,4,0,26,1.0
20805,33.8363,-118.4248,3,2,0,25,1.0
20806,33.8493,-118.4568,9,3,0,27,1.0
20810,33.7893,-118.3778,2,3,0,27,0.0
20811,33.8653,-118.4708,10,4,0,26,0.0
20812,33.7763,-118.1668,6,4,0,28,0.0
20814,33.8793,-118.4658,5,4,0,25,0.0
20815,33.7723,-118.4248,5,4,0,31,0.0
20816,33.7793,-118.2828,2,4,0,26,0.0
20826,33.7983,-118.3428,0,2,0,25,0.0
20829,33.8333,-118.1158,7,3,0,26,0.0
20835,33.8903,-118.0848,0,3,0,24,1.0
20839,33.8163,-118.1668,1,4,0,25,0.0
20853,33.8023,-118.1648,6,4,0,26,0.0
20856,33.8093,-118.1618,4,4,0,25,0.0
20857,33.8353,-118.1048,3,4,0,26,0.0
20866,33.8873,-118.0778,6,2,0,24,0.0
20867,33.8303,-118.3928,4,2,0,24,0.0
20889,33.9123,-118.4818,0,3,0,24,0.0
20892,34.0463,-118.0448,8,4,0,22,0.0
20896,33.7843,-118.2268,1,1,0,26,0.0
20899,33.7873,-118.3238,2,2,0,26,0.0
20905,33.8363,-118.4338,6,3,0,26,0.0
20910,34.0053,-118.5088,0,3,0,24,0.0
20914,33.7843,-118.1918,2,4,0,27,0.0
20923,33.5413,-118.2848,0,2,0,50,0.0
20925,33.8383,-118.1188,6,3,0,25,1.0
20926,33.7923,-118.1348,5,3,0,28,0.0
20933,33.7923,-118.3918,2,4,0,27,0.0
20940,33.8353,-118.1258,1,2,0,25,0.0
20944,33.8383,-118.1288,11,4,0,24,1.0
20946,33.8193,-118.3618,9,4,0,24,0.0
20948,33.8553,-118.0998,7,4,0,25,0.0
20953,33.8443,-118.1048,1,4,0,25,0.0
20959,33.8803,-118.0768,3,1,0,25,0.0
20965,33.7793,-118.2438,8,2,0,26,0.0
20971,33.9013,-118.4708,11,3,0,24,0.0
20972,33.7513,-118.3348,9,3,0,30,1.0
20977,33.7533,-118.3048,8,4,0,29,0.0
20987,33.8443,-118.4268,8,2,0,25,1.0
20988,33.8553,-118.1148,7,2,0,24,0.0
20990,33.7493,-118.4138,0,2,0,32,0.0
20995,34.0103,-118.5018,4,3,0,23,0.0
20998,33.7943,-118.2418,9,4,0,25,0.0
21000,33.8693,-118.4528,5,4,0,25,1.0
21007,33.7973,-118.3918,7,3,0,27,0.0
21008,33.8113,-118.4028,5,4,0,26,0.0
21010,33.8063,-118.4078,0,4,0,27,0.0
21020,34.0373,-118.0278,0,4,0,24,0.0
21028,33.7953,-118.3068,11,1,0,25,0.0
21031,33.8003,-118.3258,3,1,0,25,1.0
21036,33.7983,-118.2988,10,3,0,24,0.0
21043,33.8433,-118.1188,6,1,0,25,0.0
21049,33.7873,-118.2488,10,3,0,25,0.0
21052,34.0183,-118.0338,7,4,0,23,0.0
21055,33.9043,-118.0438,1,4,0,26,0.0
21073,33.7763,-118.1978,2,4,0,27,1.0
21090,33.8033,-118.4078,9,4,0,27,0.0
21109,33.8053,-118.1898,7,3,0,25,0.0
21111,33.7863,-118.3378,5,3,0,26,0.0
21112,33.8223,-118.4158,4,3,0,26,1.0
21121,33.8113,-118.3978,4,2,0,26,0.0
21127,33.7903,-118.2698,3,4,0,25,0.0
21133,33.7863,-118.3148,10,1,0,26,0.0
21142,33.8053,-118.4138,10,3,0,27,0.0
21152,33.8003,-118.4688,2,3,0,31,0.0
21155,33.8063,-118.4468,0,3,0,29,0.0
21156,33.7873,-118.2958,8,4,0,25,0.0
21160,33.8273,-118.1338,11,1,0,25,0.0
21165,33.8803,-118.0798,2,1,0,25,1.0
21166,33.9283,-118.4928,1,1,0,25,0.0
21170,33.7953,-118.2768,2,2,0,24,1.0
21185,33.7983,-118.1918,10,4,0,25,0.0
21194,33.8173,-118.3788,1,4,0,25,1.0
21196,33.8993,-118.4708,0,4,0,24,0.0
21198,33.8363,-118.1288,8,1,0,25,0.0
21200,33.8313,-118.3948,2,1,0,24,0.0
21205,33.8163,-118.3668,2,2,0,24,0.0
21210,33.8303,-118.1638,4,3,0,23,1.0
21214,33.8033,-118.1868,3,4,0,25,0.0
21220,34.0103,-118.0368,1,1,0,23,0.0
21222,34.0443,-118.0438,5,2,0,22,1.0
21231,33.8113,-118.3788,5,3,0,25,0.0
21233,33.7863,-118.1348,4,3,0,29,0.0
21237,33.8143,-118.3858,5,4,0,25,1.0
21240,33.8713,-118.0888,1,4,0,25,1.0
21241,33.8203,-118.1408,1,4,0,25,0.0
21242,33.8063,-118.3728,0,4,0,25,0.0
21245,33.9213,-118.0588,4,1,0,24,0.0
21247,33.8543,-118.4408,2,1,0,25,1.0
21248,33.8223,-118.0938,1,1,0,28,1.0
21249,34.0083,-118.0368,1,1,0,23,1.0
21251,34.0403,-118.0278,0,1,0,24,0.0
21257,33.8903,-118.4818,0,2,0,26,0.0
21260,33.9123,-118.4908,5,3,0,25,1.0
21263,33.8353,-118.1428,1,3,0,24,0.0
21267,33.8033,-118.3788,8,4,0,26,1.0
21268,33.8463,-118.4628,8,4,0,27,0.0
21274,33.8903,-118.4688,0,2,0,25,0.0
21277,33.8193,-118.3838,6,3,0,25,0.0
21279,33.8273,-118.4118,3,3,0,25,0.0
21282,33.8243,-118.3778,9,4,0,24,0.0
21284,34.0333,-118.0468,8,4,0,22,0.0
21292,33.8193,-118.3998,5,1,0,25,0.0
21294,33.8493,-118.4228,1,1,0,24,1.0
21295,33.8023,-118.1558,1,1,0,26,0.0
21300,33.7903,-118.1788,5,2,0,26,0.0
21305,33.8083,-118.1588,2,2,0,26,1.0
21309,33.8843,-118.0828,10,3,0,24,0.0
21311,33.8133,-118.1558,7,3,0,25,0.0
21318,33.7903,-118.3588,0,3,0,26,0.0
21321,33.9753,-118.0448,4,1,0,23,1.0
21322,33.8583,-118.4408,3,1,0,25,0.0
21325,33.8993,-118.4768,4,2,0,25,1.0
21326,33.8473,-118.1098,0,2,0,25,1.0
21327,33.8303,-118.1478,0,2,0,24,0.0
21328,33.9233,-118.0478,10,3,0,25,0.0
21337,33.8353,-118.4028,11,1,0,24,1.0
21339,33.8493,-118.1318,8,1,0,23,0.0
21340,34.0083,-118.0398,3,1,0,23,0.0
21353,33.8133,-118.1918,4,3,0,24,0.0
21355,33.5543,-118.3158,2,3,0,49,0.0
21358,33.9013,-118.4798,0,3,0,25,0.0
21364,33.8053,-118.1668,1,4,0,26,0.0
21375,33.9203,-118.0498,1,2,0,25,1.0
21376,33.8713,-118.0668,0,2,0,26,0.0
21386,33.8903,-118.4678,0,3,0,25,0.0
21395,33.7973,-118.2718,0,2,0,24,0.0
21410,33.8063,-118.1668,0,5,0,25,0.0
21416,33.9343,-118.0478,5,3,0,24,1.0
21417,33.8553,-118.0938,4,3,0,25,1.0
21423,33.9923,-118.0468,2,4,0,22,0.0
21424,33.8573,-118.4338,1,4,0,24,0.0
21425,33.9063,-118.4748,0,4,0,24,0.0
21443,33.7953,-118.2768,0,4,0,24,0.0
21453,33.8903,-118.4658,2,3,0,24,0.0
21472,33.8163,-118.1288,4,2,0,26,0.0
21475,33.8853,-118.0528,5,3,0,26,1.0
21477,33.8133,-118.1158,3,3,0,27,0.0
21488,33.8063,-118.1338,1,1,0,27,1.0
21489,33.8033,-118.3708,0,1,0,26,0.0
21490,33.8773,-118.0578,5,2,0,26,0.0
21499,33.8353,-118.0938,1,4,0,27,0.0
21507,33.8093,-118.3378,2,1,0,24,1.0
21510,33.8253,-118.3788,0,2,0,24,0.0
21516,33.8383,-118.1228,3,3,0,25,0.0
21523,33.7983,-118.2828,11,1,0,24,0.0
21524,33.7863,-118.2608,9,1,0,25,0.0
21529,33.8493,-118.1068,1,1,0,25,0.0
21533,34.0543,-118.0388,9,3,0,23,0.0
21539,33.8083,-118.4108,3,4,0,27,0.0
21542,33.8693,-118.4388,9,1,0,24,0.0
21549,34.0383,-118.0398,2,1,0,23,0.0
21555,33.8383,-118.4498,9,3,0,27,0.0
21559,33.8463,-118.4218,5,3,0,24,1.0
21563,33.9923,-118.0388,3,4,0,23,0.0
21565,33.8083,-118.1888,2,4,0,24,1.0
21572,33.7903,-118.2548,0,1,0,25,0.0
21578,33.8333,-118.1268,7,3,0,25,0.0
21586,33.8763,-118.4468,3,5,0,24,0.0
21590,33.8063,-118.1838,8,1,0,25,0.0
21600,33.8133,-118.1598,0,3,0,25,0.0
21602,33.8203,-118.1508,4,4,0,25,0.0
21607,33.8243,-118.1268,1,4,0,26,1.0
21613,33.9063,-118.0548,5,1,0,25,0.0
21616,33.8223,-118.1488,5,2,0,25,0.0
21621,34.0163,-118.4958,0,2,0,22,1.0
21623,33.8053,-118.3728,9,3,0,26,1.0
21624,33.7923,-118.2078,9,3,0,25,0.0
21627,33.8173,-118.1488,5,3,0,25,0.0
21631,33.8583,-118.0928,3,3,0,25,0.0
21633,33.8223,-118.1288,0,3,0,26,0.0
21636,33.7493,-118.1348,2,1,0,32,0.0
21637,33.8083,-118.1778,6,2,0,25,0.0
21655,33.8163,-118.3558,1,1,0,24,1.0
21662,33.9783,-118.5008,0,2,0,24,1.0
21663,33.7983,-118.4078,9,3,0,28,1.0
21664,33.9423,-118.0418,8,3,0,24,0.0
21669,33.8033,-118.2858,4,3,0,24,0.0
21673,33.9013,-118.0628,5,4,0,25,0.0
21678,33.8873,-118.0778,2,4,0,24,0.0
21679,33.7973,-118.2778,0,4,0,24,0.0
21681,33.8243,-118.3948,3,2,0,25,0.0
21687,33.8253,-118.1208,3,3,0,26,1.0
21689,33.8273,-118.1258,4,4,0,26,0.0
21691,33.8553,-118.4308,6,1,0,24,1.0
21692,33.9583,-118.0278,5,1,0,25,1.0
21696,33.8113,-118.1668,6,3,0,25,0.0
21700,33.8143,-118.4688,2,4,0,30,0.0
21706,33.9293,-118.4878,10,3,0,24,1.0
21708,33.8173,-118.3808,8,3,0,25,0.0
21713,33.8143,-118.1508,0,4,0,25,1.0
21714,33.8223,-118.4028,0,4,0,25,0.0
21716,33.8173,-118.1788,9,1,0,24,1.0
21721,34.0323,-118.0448,0,2,0,22,0.0
21729,33.8573,-118.0888,11,1,0,26,0.0
21734,33.8463,-118.1148,9,3,0,25,0.0
21738,33.8313,-118.1128,5,3,0,26,0.0
21744,33.7983,-118.2498,3,1,0,24,0.0
21745,33.8163,-118.1748,2,1,0,24,0.0
21750,33.8203,-118.1598,6,3,0,24,0.0
21753,34.0353,-118.5068,2,4,0,23,1.0
21754,33.9063,-118.4748,2,4,0,24,0.0
21757,33.8193,-118.1728,0,4,0,24,0.0
21758,34.0183,-118.4978,0,4,0,22,1.0
21759,33.8253,-118.3928,0,4,0,25,0.0
21760,33.8333,-118.4138,11,1,0,25,0.0
21763,33.8243,-118.3898,1,1,0,25,1.0
21767,33.9093,-118.4848,0,2,0,25,1.0
21768,33.8433,-118.4388,11,3,0,26,0.0
21772,33.8033,-118.1968,1,4,0,25,1.0
21776,33.8193,-118.1648,3,1,0,24,0.0
21778,33.7893,-118.2378,2,2,0,25,0.0
21780,33.8143,-118.1758,9,3,0,24,0.0
21782,33.8443,-118.4198,5,3,0,25,1.0
21785,33.8163,-118.3828,3,3,0,25,0.0
21788,33.7873,-118.2808,11,1,0,25,0.0
21793,34.0653,-118.0468,6,1,0,22,0.0
21796,33.7623,-118.3048,5,2,0,28,1.0
21798,33.7953,-118.2088,3,2,0,25,0.0
21799,33.7923,-118.3798,1,2,0,27,1.0
21800,33.4973,-118.1088,0,2,0,57,0.0
21801,34.0633,-118.5158,11,3,0,24,0.0
21803,33.8123,-118.1648,8,3,0,25,1.0
21805,34.0283,-118.0238,7,3,0,24,0.0
21806,33.8303,-118.1468,5,3,0,24,0.0
21807,33.8203,-118.1808,6,4,0,24,0.0
21811,33.7923,-118.2698,1,4,0,25,0.0
21812,33.8053,-118.3918,8,1,0,26,0.0
21813,33.9003,-118.0598,8,1,0,25,0.0
21814,33.9083,-118.4838,7,1,0,25,0.0
21815,33.8743,-118.0938,6,1,0,24,0.0
21816,33.9933,-118.0368,7,2,0,23,1.0
21817,33.9873,-118.0418,5,2,0,23,0.0
21819,33.9333,-118.4978,3,2,0,25,0.0
21822,33.8073,-118.3668,6,3,0,25,0.0
21826,33.8753,-118.4638,6,2,0,25,0.0
21829,33.9103,-118.4848,1,2,0,25,0.0
21833,33.8703,-118.1068,6,3,0,23,1.0
21834,33.7973,-118.2718,4,3,0,24,0.0
21837,33.8803,-118.0888,3,4,0,24,1.0
21838,33.8123,-118.1838,1,4,0,24,0.0
21839,33.9343,-118.0448,10,1,0,25,1.0
21846,33.8413,-118.4298,6,3,0,25,0.0
21849,33.8703,-118.0928,5,4,0,24,0.0
21858,33.8363,-118.1198,7,2,0,25,1.0
21859,34.0453,-118.0298,4,2,0,24,0.0
21865,33.9623,-118.4948,1,4,0,23,0.0
21867,33.8933,-118.0728,9,1,0,24,0.0
21870,33.8203,-118.3668,4,1,0,24,1.0
21871,34.0603,-118.0478,10,2,0,22,0.0
21872,33.8493,-118.4228,8,2,0,24,1.0
21873,33.8363,-118.3868,8,2,0,23,0.0
21874,33.8463,-118.4608,6,2,0,27,0.0
21875,34.0133,-118.0398,0,2,0,23,0.0
21876,33.8513,-118.4208,0,2,0,24,0.0
21877,33.8363,-118.1368,5,3,0,24,0.0
21884,33.8593,-118.0678,0,4,0,27,0.0
21887,33.9873,-118.4998,8,1,0,23,1.0
21889,33.8203,-118.3588,10,2,0,24,0.0
21894,33.8303,-118.4148,1,2,0,25,0.0
21895,33.8843,-118.0878,0,2,0,24,0.0
21897,33.9003,-118.0758,9,4,0,24,1.0
21898,34.0233,-118.0368,9,4,0,23,0.0
21899,33.8563,-118.4508,0,4,0,26,0.0
21904,33.8933,-118.0628,11,2,0,25,0.0
21911,33.8613,-118.4568,7,3,0,26,0.0
21920,33.8313,-118.4048,5,1,0,25,0.0
21922,33.9793,-118.0468,7,2,0,23,0.0
21923,33.8343,-118.3938,0,2,0,24,0.0
21928,33.8363,-118.1428,7,4,0,24,0.0
21931,33.8413,-118.1428,1,4,0,23,0.0
21932,33.8953,-118.0678,10,1,0,25,0.0
21935,33.8843,-118.0878,8,1,0,24,0.0
21942,33.8703,-118.0958,10,2,0,24,0.0
21957,34.0233,-118.0288,4,1,0,24,0.0
21958,33.9003,-118.0598,10,2,0,25,0.0
21959,33.8073,-118.1578,10,2,0,26,1.0
21960,33.8853,-118.0808,9,2,0,24,0.0
21961,33.8103,-118.4048,0,2,0,27,0.0
21963,33.7973,-118.2898,10,3,0,24,0.0
21965,33.8343,-118.1368,7,3,0,24,0.0
21979,33.8853,-118.0808,0,2,0,24,0.0
21980,33.8213,-118.1728,11,3,0,24,1.0
21981,33.8803,-118.4428,10,3,0,23,0.0
21985,33.8753,-118.4948,7,4,0,28,0.0
